SQ_CANDIDATO;CD_GENERO_N;CD_GRAU_INSTRUCAO_N;NR_PARTIDO_N;CD_OCUPACAO_N;CD_SITUCAO_N;CARGO_N;RECEITA_TOTAL_N;QTD_VOTOS_N;CUSTO_VOTO_N;DESPESA_CONTRATADA_N;VR_TOTAL_BEM_CANDIDATO_N
240000609804;0.2;0.4;0.7;0.298;0.4;0.6;3.556e-05;9.8e-05;3.6285700000000004e-05;0.0003;4e-05
40000627708;0.2;0.6;0.65;0.17;0.5;0.7;0.00013802;0.000937;1.473e-05;0.000937215;0.0
30000623266;0.4;0.8;0.55;0.142;0.4;0.7;0.00052;1.2e-05;0.0043333333000000005;0.005;0.00025
220000629337;0.4;0.8;0.27;0.999;0.4;0.7;2.408e-05;1e-06;0.002408;0.0;0.0
90000608289;0.4;0.6;0.2;0.999;0.5;0.7;3.285e-05;0.000155;2.11935e-05;0.0;0.0
190000610731;0.2;0.8;0.65;0.134;0.5;0.7;0.00014493;0.000397;3.65063e-05;0.00107;0.0
80000619559;0.4;0.8;0.11;0.931;0.5;0.7;0.0008941;0.000542;0.00016496310000000002;0.005669994;0.0
250000606224;0.2;0.7;0.1;0.257;0.5;0.6;0.00148244;0.002606;5.68856e-05;0.013839716;0.000154799
190000626440;0.4;0.8;0.1;0.23;0.5;0.6;7.438e-05;0.000201;3.7005e-05;0.0;0.0
60000612032;0.4;0.4;0.13;0.999;0.5;0.7;0.0001409;0.000344;4.09593e-05;0.00049712;0.0
100000605355;0.2;0.7;0.14;0.931;0.5;0.7;0.00021009;0.000776;2.7073499999999998e-05;0.0020009;0.0
20000621950;0.4;0.7;0.15;0.514;0.5;0.6;0.00051663;0.001144;4.516e-05;0.004999335;0.0
120000605514;0.4;0.6;0.43;0.923;0.4;0.7;4.828e-05;0.000144;3.35278e-05;0.00025;0.0
260000621677;0.4;0.7;0.54;0.931;0.5;0.7;0.00016408;9.2e-05;0.00017834779999999998;4.6e-05;0.0
170000615966;0.2;0.6;0.23;0.233;0.4;0.7;0.000268;0.001403;1.91019e-05;0.0026079000000000002;0.0
150000615874;0.2;0.7;0.43;0.151;0.5;0.7;0.003125;0.011573;2.70025e-05;0.029539999999999997;0.0
190000629479;0.2;0.8;0.12;0.131;0.5;0.7;6.444e-05;0.000273;2.36044e-05;0.000469935;0.0
130000612286;0.4;0.4;0.2;0.999;0.5;0.7;3.3e-05;0.000132;2.5e-05;0.0003;0.0
250000623647;0.2;0.7;0.28;0.125;0.4;0.6;1.72e-05;2.8e-05;6.14286e-05;0.00015;0.00035
210000605913;0.4;0.8;0.77;0.257;0.5;0.7;7.064e-05;0.000291;2.4274899999999997e-05;0.0002;0.0
250000623518;0.2;0.6;0.12;0.531;0.5;0.7;5.65e-05;0.00028;2.01786e-05;3.75e-05;0.0
250000618633;0.4;0.5;0.44;0.169;0.4;0.7;0.00016682;4.9e-05;0.000340449;0.0;0.0
40000618300;0.4;0.8;0.27;0.297;0.5;0.7;0.00011262;0.000189;5.95873e-05;0.00033999999999999997;0.00025
270000627388;0.4;0.7;0.27;0.931;0.5;0.7;0.00024709;0.000888;2.7825500000000003e-05;0.0019977999999999997;1.9e-05
60000601255;0.4;0.8;0.9;0.171;0.5;0.7;0.00030936;0.000658;4.7015200000000003e-05;0.00199732;0.0
40000612675;0.2;0.8;0.54;0.101;0.5;0.7;0.00010268;0.000592;1.73446e-05;0.0005;0.0
40000609268;0.4;0.8;0.43;0.999;0.5;0.7;0.00013415;0.000177;7.5791e-05;0.001133778;0.00015
210000610914;0.2;0.7;0.31;0.257;0.4;0.6;8.666e-05;0.00068;1.27441e-05;0.0001;0.00045
40000608863;0.2;0.6;0.55;0.297;0.5;0.7;0.00069549;0.007599;9.1524e-06;0.00033776;0.0
230000601213;0.4;0.6;0.55;0.581;0.4;0.7;0.0006429;9e-06;0.0071433333;0.006;0.0
130000610171;0.2;0.2;0.36;0.601;0.5;0.6;0.0003;0.000604;4.96689e-05;0.00277374;4e-06
240000627289;0.4;0.8;0.25;0.142;0.5;0.7;0.00344457;0.005041;6.83311e-05;0.00512406;0.000708
130000620783;0.4;0.8;0.43;0.265;0.5;0.6;0.00057851;0.000815;7.09828e-05;0.00289394;9.433e-06
250000605670;0.2;0.7;0.45;0.125;0.5;0.7;0.00061475;0.003442;1.78603e-05;0.005974175;0.006723479
80000620009;0.2;0.6;0.36;0.125;0.5;0.7;0.00016395;0.000388;4.22552e-05;0.0012994999999999999;0.000464
250000604946;0.2;0.5;0.77;0.278;0.5;0.6;0.0004256;0.002958;1.4388099999999999e-05;0.003015735;8e-06
110000621653;0.4;0.8;0.51;0.235;0.5;0.7;0.00012374;0.000952;1.29979e-05;0.00074992;4.5e-05
160000622061;0.4;0.8;0.19;0.297;0.4;0.7;1.083e-05;3.7e-05;2.9270300000000003e-05;0.0;0.0
170000607389;0.2;0.8;0.5;0.113;0.4;0.6;3.09e-05;0.011232;2.751e-07;0.000205;3e-05
100000629250;0.4;0.4;0.45;0.999;0.5;0.7;6.875e-05;3e-06;0.0022916667;0.0005;0.0
10000602306;0.2;0.6;0.12;0.257;0.5;0.7;0.00010619;0.00019;5.58895e-05;0.0;0.000269
50000628931;0.2;0.6;0.43;0.246;0.5;0.7;5.3e-05;9.9e-05;5.35354e-05;0.0005;0.0
210000605335;0.4;0.8;0.15;0.125;0.4;0.7;0.0003;0.000446;6.72646e-05;0.002975415;3.339e-05
250000617807;0.2;0.4;0.33;0.278;0.4;0.6;0.000507;0.003934;1.28876e-05;0.00503107;0.0
230000601213;0.4;0.6;0.55;0.581;0.4;0.7;0.0006429;9e-06;0.0071433333;0.006;0.0
50000608035;0.4;0.8;0.19;0.121;0.5;0.7;0.00089;0.005558;1.6013e-05;0.00889743;0.00012
20000608843;0.4;0.8;0.28;0.257;0.5;0.7;2.513e-05;3.5e-05;7.18e-05;1.32e-06;0.0
220000618750;0.2;0.6;0.43;0.544;0.5;0.7;0.0001852;5e-06;0.003704;0.0;0.0001
210000605954;0.2;0.8;0.77;0.131;0.5;0.7;0.00013518;0.001083;1.2482e-05;0.00063198;0.0
90000620655;0.4;0.6;0.51;0.999;0.5;0.7;8e-06;2.8e-05;2.85714e-05;0.0;0.0
220000625673;0.4;0.5;0.19;0.257;0.4;0.7;3e-05;1e-06;0.003;0.0;0.0002
250000619423;0.2;0.6;0.22;0.169;0.5;0.7;0.00064088;0.001075;5.96167e-05;0.00500552;0.0
210000604709;0.2;0.8;0.12;0.277;0.4;0.7;0.00476235;0.0376;1.26658e-05;0.046266460999999995;0.001579876
40000608885;0.4;0.7;0.25;0.999;0.5;0.7;0.0006875;8.7e-05;0.0007902299;0.006875;0.0
240000627298;0.2;0.8;0.43;0.111;0.5;0.7;0.00017932;0.000216;8.30185e-05;0.00041500000000000006;0.00037400599999999997
250000619505;0.4;0.8;0.22;0.171;0.5;0.6;0.00034395;0.000688;4.999270000000001e-05;0.00230132;1.5e-05
10000610627;0.2;0.8;0.15;0.999;0.5;0.7;0.00094;0.000191;0.0004921466;0.007999775;0.0
160000612508;0.4;0.8;0.15;0.402;0.5;0.7;0.000146;0.000543;2.68877e-05;0.000998818;0.0
50000622607;0.2;0.6;0.36;0.257;0.4;0.7;5.1e-05;0.00026;1.96154e-05;0.0005099999999999999;0.0
230000616417;0.4;0.8;0.11;0.292;0.5;0.7;0.00373716;0.0002;0.00186858;0.033266927;0.00013
80000626730;0.4;0.8;0.13;0.172;0.5;0.6;0.00079051;0.001729;4.5720600000000004e-05;0.006870212;8.8e-07
120000620520;0.4;0.5;0.9;0.601;0.5;0.7;0.00154265;9.6e-05;0.0016069271;0.01500149;0.0
40000627721;0.2;0.7;0.65;0.254;0.5;0.7;9.313e-05;9.5e-05;9.80316e-05;0.0005562000000000001;5e-05
250000604010;0.2;0.6;0.15;0.254;0.5;0.6;0.00015951;0.00033;4.83364e-05;0.00099882;7.774e-06
230000602213;0.4;0.6;0.36;0.39;0.5;0.7;1.92e-05;3.1e-05;6.19355e-05;0.0;0.0
250000619512;0.4;0.8;0.22;0.257;0.5;0.7;0.00970742;0.024962;3.88888e-05;0.09109243;0.000937123
30000611702;0.2;0.6;0.9;0.999;0.5;0.7;0.00037203;1.2e-05;0.00310025;0.00045064;3.15e-05
190000629029;0.4;0.8;0.1;0.131;0.5;0.7;0.00016913;0.000976;1.73289e-05;0.001149212;0.000125
230000604569;0.2;0.8;0.35;0.131;0.5;0.6;0.00086978;0.001542;5.6406e-05;0.00610641;0.0001
40000608223;0.2;0.8;0.13;0.999;0.5;0.7;0.00169414;0.008326;2.03476e-05;0.01305;0.000335972
230000608357;0.4;0.6;0.22;0.931;0.5;0.7;0.00040014;3e-06;0.013338;0.0040013;0.0
80000626732;0.2;0.8;0.13;0.293;0.5;0.6;0.00022919;0.000511;4.48513e-05;0.001636499;4.9e-05
10000601163;0.2;0.8;0.18;0.265;0.4;0.7;3.362e-05;0.000138;2.43623e-05;0.00025132;0.00018
230000614202;0.4;0.5;0.21;0.604;0.4;0.7;0.0001136;0.000266;4.27068e-05;0.000982943;6.253e-05
230000605252;0.4;0.6;0.23;0.581;0.5;0.7;5.458e-05;6.7e-05;8.146270000000001e-05;0.00038141;0.0
230000601213;0.4;0.6;0.55;0.581;0.4;0.7;0.0006429;9e-06;0.0071433333;0.006;0.0
190000611514;0.2;0.8;0.9;0.297;0.4;0.7;8.98e-05;0.000347;2.5879e-05;0.0;0.0005288280000000001
60000624956;0.2;0.8;0.33;0.266;0.4;0.7;0.00017522;0.000555;3.15712e-05;0.00145432;0.000294
160000623332;0.2;0.8;0.11;0.142;0.5;0.7;0.0035635;0.024014;1.48393e-05;0.032600001;0.0029067890000000003
110000621343;0.4;0.8;0.4;0.265;0.5;0.6;0.0083149;0.02573;3.2316e-05;0.078968863;0.000326
210000605806;0.2;0.6;0.45;0.277;0.5;0.7;0.00156685;0.01949;8.0393e-06;0.013305006000000001;0.00125311
60000612044;0.2;0.7;0.13;0.298;0.5;0.7;9.52e-05;0.000309;3.0809099999999996e-05;0.00017835;2.9e-05
230000608391;0.4;0.8;0.22;0.142;0.5;0.6;0.0019861;0.000638;0.0003113009;0.01793026;4.4177e-05
90000624202;0.4;0.6;0.12;0.922;0.5;0.7;0.00013645;0.000394;3.4631999999999996e-05;0.0010984999999999999;1.5e-05
170000607354;0.4;0.6;0.5;0.243;0.4;0.6;2.04e-05;8.3e-05;2.4578299999999998e-05;0.0001;0.0
30000621837;0.4;0.8;0.12;0.999;0.5;0.7;0.00014658;0.000118;0.0001242203;0.0;0.0
80000624395;0.4;0.8;0.65;0.109;0.5;0.7;0.00128088;0.002738;4.67816e-05;0.011275;3.2752e-05
210000603664;0.4;0.8;0.25;0.999;0.5;0.6;0.00106547;0.001729;6.16235e-05;0.010654688;0.0
130000603204;0.2;0.8;0.14;0.131;0.5;0.7;0.00049024;0.000889;5.51451e-05;0.004801532;0.0
210000611344;0.2;0.8;0.13;0.2;0.5;0.6;0.004395;0.004521;9.721299999999999e-05;0.026301421000000002;0.000484851
110000613890;0.4;0.6;0.11;0.532;0.5;0.7;0.00080141;5.8e-05;0.0013817414;0.00800462;0.0
160000619718;0.2;0.8;0.55;0.602;0.5;0.6;0.01730633;0.04029;4.2954399999999997e-05;0.168091751;0.0039236670000000005
230000625986;0.2;0.8;0.19;0.923;0.5;0.7;5.721e-05;0.000107;5.3467299999999995e-05;0.00025;0.0
210000612017;0.4;0.7;0.55;0.237;0.5;0.7;0.00045;0.000198;0.0002272727;0.004498402;0.0
160000619858;0.2;0.6;0.55;0.257;0.5;0.7;0.00399292;0.021838;1.82843e-05;0.035270776000000004;0.0023219210000000002
110000621216;0.2;0.8;0.22;0.103;0.5;0.7;0.00017739;0.000446;3.97735e-05;0.0016;2.5489e-05
160000623170;0.4;0.6;0.35;0.246;0.5;0.6;0.000104;0.00051;2.03922e-05;0.001;2.5e-05
110000621223;0.2;0.8;0.1;0.131;0.5;0.7;0.00170864;0.005548;3.07974e-05;0.017083835;0.000377823
250000623854;0.2;0.8;0.19;0.233;0.5;0.7;0.00034042;0.001276;2.66787e-05;0.0030441999999999995;0.000474598
180000620141;0.2;0.8;0.44;0.101;0.5;0.7;0.00070445;0.004652;1.51429e-05;0.00459572;0.000242264
250000615211;0.4;0.8;0.14;0.257;0.5;0.6;0.02125844;0.047684;4.4581899999999994e-05;0.21244807100000002;0.00821481
150000624989;0.4;0.8;0.15;0.303;0.5;0.7;0.00010869;0.000498;2.1825300000000003e-05;0.0009900010000000001;0.0
90000610609;0.4;0.6;0.15;0.999;0.5;0.7;0.0001;6e-06;0.0016666667;0.001;0.0001
230000602212;0.4;0.6;0.36;0.931;0.5;0.7;1.92e-05;1e-06;0.00192;0.0;0.0
190000603421;0.2;0.7;0.45;0.257;0.5;0.6;0.0010495;0.0047;2.23298e-05;0.010428661;0.00019605599999999998
10000602517;0.2;0.8;0.11;0.257;0.5;0.6;0.0015337;0.004762;3.22071e-05;0.012934013000000001;0.001298
250000618617;0.2;0.6;0.44;0.278;0.4;0.7;0.001965;0.012695;1.5478499999999998e-05;0.01965;0.00016
190000622868;0.2;0.6;0.51;0.402;0.5;0.7;0.0001105;0.000818;1.35086e-05;0.0009775769999999999;0.0
250000623686;0.2;0.6;0.28;0.999;0.4;0.7;4.095e-05;0.000104;3.9375e-05;0.0001;0.0003
230000603361;0.4;0.8;0.4;0.113;0.4;0.6;0.00063084;2.5e-05;0.00252336;0.0060575;0.0
110000613890;0.4;0.6;0.11;0.532;0.5;0.7;0.00080141;5.8e-05;0.0013817414;0.00800462;0.0
90000615117;0.4;0.6;0.55;0.999;0.5;0.7;0.00055;4.6e-05;0.0011956522;0.005499100000000001;0.0
240000624378;0.2;0.8;0.13;0.235;0.5;0.7;0.00150191;0.010341;1.4523800000000001e-05;0.010082607;0.000546335
100000605357;0.4;0.8;0.14;0.999;0.5;0.7;0.20000003;0.000119;0.1680672521;0.0019;0.0
80000619585;0.4;0.6;0.9;0.257;0.5;0.7;0.00010761;0.00015;7.174e-05;0.0009986;3.5e-05
190000604144;0.4;0.6;0.19;0.265;0.5;0.6;0.006;0.001289;0.0004654771;0.057486725;0.0
200000612922;0.2;0.8;0.22;0.125;0.5;0.7;0.0018046;0.005124;3.52186e-05;0.014729958000000001;0.000234
250000605408;0.2;0.8;0.45;0.121;0.5;0.6;0.018207;0.046751;3.89446e-05;0.20072804600000002;0.001915343
200000629213;0.4;0.6;0.55;0.581;0.5;0.7;0.00031;7.6e-05;0.00040789470000000003;0.00295;0.0
230000605203;0.4;0.6;0.54;0.257;0.5;0.7;1.954e-05;5.7e-05;3.42807e-05;0.0;0.00012
240000609813;0.2;0.6;0.28;0.117;0.4;0.6;1.429e-05;0.000631;2.2647e-06;0.000142857;8.2256e-05
90000610605;0.2;0.8;0.15;0.923;0.5;0.7;8.005e-05;0.000116;6.90086e-05;0.0007;0.00051
90000621710;0.4;0.6;0.22;0.402;0.5;0.7;0.0015349;0.000205;0.0007487317;0.0148;0.0
190000606110;0.4;0.6;0.31;0.999;0.5;0.7;0.000132;0.000755;1.74834e-05;0.0013;7e-06
270000627393;0.4;0.3;0.23;0.598;0.5;0.7;6.209e-05;4.7e-05;0.0001321064;0.00015;3.8e-05
90000610609;0.4;0.6;0.15;0.999;0.5;0.7;0.0001;6e-06;0.0016666667;0.001;0.0001
40000608242;0.2;0.7;0.19;0.999;0.5;0.7;3.3e-05;8.5e-05;3.88235e-05;0.0;0.0
160000619732;0.4;0.8;0.55;0.266;0.5;0.6;0.00093809;0.000294;0.0003190782;0.001478;0.000325
10000624314;0.2;0.6;0.25;0.999;0.5;0.7;0.00031884;0.000621;5.1343e-05;0.0025;2e-05
20000628949;0.4;0.6;0.28;0.999;0.4;0.7;0.000462;4e-06;0.01155;0.00461998;0.0
80000625729;0.2;0.6;0.5;0.402;0.4;0.7;2.909e-05;0.000147;1.97891e-05;9.532e-05;8e-05
10000608409;0.2;0.6;0.27;0.999;0.5;0.6;0.0001;0.000253;3.95257e-05;0.0;0.0
230000616417;0.4;0.8;0.11;0.292;0.5;0.7;0.00373716;0.0002;0.00186858;0.033266927;0.00013
100000624111;0.2;0.6;0.33;0.91;0.5;0.7;0.0009;0.014638;6.1484e-06;0.00797024;6e-05
200000601406;0.4;0.8;0.5;0.113;0.5;0.7;4.056e-05;0.000255;1.59059e-05;2e-05;0.000418
230000627851;0.4;0.7;0.15;0.237;0.5;0.7;0.0010429;3.1e-05;0.0033641935;0.00989345;0.0
110000623386;0.2;0.6;0.55;0.277;0.5;0.7;0.0035476;0.008049;4.4075e-05;0.023989952999999998;0.000535
120000605505;0.2;0.4;0.43;0.169;0.4;0.7;4.626e-05;0.000146;3.16849e-05;0.0002;0.0
230000605264;0.4;0.8;0.25;0.999;0.4;0.7;0.00021068;1e-06;0.021068;0.00149632;0.0
50000607805;0.2;0.8;0.22;0.277;0.5;0.6;0.01475538;0.063016;2.3415300000000003e-05;0.145496555;0.000858742
230000603164;0.2;0.7;0.2;0.292;0.5;0.7;7.18e-05;2e-06;0.00359;0.00045;0.0
130000606682;0.2;0.6;0.5;0.161;0.5;0.7;5.234e-05;0.000212;2.46887e-05;0.000375;0.0001188
190000626297;0.4;0.5;0.28;0.581;0.5;0.7;1e-05;3.5e-05;2.85714e-05;0.0;0.0
260000628859;0.4;0.8;0.23;0.298;0.5;0.7;2.732e-05;7.8e-05;3.50256e-05;0.0;0.0001605
190000621104;0.4;0.6;0.19;0.257;0.5;0.7;6.9e-07;0.000186;3.7100000000000003e-07;0.0;0.0
190000614961;0.2;0.8;0.36;0.257;0.4;0.6;0.00024315;0.005632;4.3173e-06;0.002027777;0.000256338
220000624825;0.2;0.6;0.1;0.402;0.5;0.7;2.754e-05;0.000181;1.52155e-05;0.0;0.000269
70000602709;0.4;0.8;0.5;0.131;0.4;0.6;0.00116048;0.007588;1.52936e-05;0.009374985;0.000319287
80000626728;0.4;0.8;0.13;0.999;0.5;0.6;0.00016411;0.001766;9.2928e-06;0.001201717;0.0006560839999999999
180000600823;0.4;0.6;0.27;0.169;0.4;0.7;3.188e-05;3e-05;0.0001062667;0.0;0.0
90000613657;0.2;0.4;0.31;0.999;0.4;0.7;0.000326;0.000686;4.7521899999999996e-05;0.0032;2.6e-05
40000608892;0.4;0.8;0.1;0.266;0.5;0.7;0.00983769;0.00206;0.0004775578;0.097913725;0.00025
190000624786;0.4;0.6;0.44;0.999;0.5;0.7;2.266e-05;0.000112;2.02321e-05;0.0001;0.0
160000612873;0.2;0.4;0.43;0.999;0.5;0.7;0.00041177;0.002084;1.9758599999999997e-05;0.002795382;0.001805665
30000617205;0.4;0.6;0.55;0.246;0.5;0.6;0.0036;0.000107;0.003364486;0.0;0.0
270000620981;0.4;0.8;0.13;0.265;0.5;0.7;0.00015789;8.6e-05;0.000183593;0.0005330980000000001;0.0
180000628749;0.4;0.6;0.22;0.999;0.5;0.7;0.003707;4.1e-05;0.0090414634;0.036991255;0.0
250000604901;0.2;0.7;0.77;0.257;0.5;0.6;0.00023961;0.002162;1.10828e-05;0.0025609;0.00022370900000000002
160000622328;0.4;0.6;0.9;0.113;0.5;0.7;6.609e-05;0.000367;1.8008199999999998e-05;0.0005;0.0
100000618785;0.2;0.6;0.5;0.606;0.4;0.6;3.621e-05;8.9e-05;4.06854e-05;0.000327066;1.6e-05
250000606234;0.2;0.8;0.1;0.125;0.5;0.6;0.00578863;0.02438;2.37434e-05;0.056496309;0.001073665
100000628195;0.2;0.8;0.13;0.171;0.5;0.7;1.511e-05;0.000128;1.18047e-05;5.1085e-05;0.0
190000627893;0.4;0.8;0.51;0.401;0.5;0.7;4.458e-05;0.000178;2.5044899999999998e-05;0.0004;0.0
220000609742;0.2;0.8;0.1;0.999;0.5;0.6;0.01009995;0.024786;4.07486e-05;0.09409653400000001;0.0
130000620865;0.2;0.8;0.5;0.134;0.5;0.7;7.486e-05;0.000424;1.7655699999999998e-05;0.00035324;0.00024
130000628424;0.4;0.6;0.11;0.512;0.5;0.7;0.00192229;0.001562;0.0001230659;0.0188716;0.0
250000611264;0.2;0.8;0.43;0.999;0.5;0.6;0.00054754;0.005022;1.09028e-05;0.004808024;7.0822e-05
250000605484;0.2;0.8;0.55;0.999;0.5;0.6;0.0117525;0.053933;2.1790900000000002e-05;0.116335;0.000507386
30000622169;0.4;0.5;0.45;0.999;0.5;0.7;2.2e-05;4e-06;0.00055;0.0;0.0
250000603040;0.2;0.8;0.51;0.169;0.5;0.7;0.00023833;0.001299;1.83472e-05;0.00178944;0.0
60000605019;0.4;0.4;0.1;0.999;0.5;0.7;0.000745;0.000498;0.0001495984;0.0062;8e-05
180000614037;0.4;0.8;0.65;0.266;0.5;0.7;4.436e-05;4.2e-05;0.00010561899999999999;0.0001;0.0
150000625004;0.2;0.6;0.22;0.257;0.5;0.7;0.00016904;0.000221;7.64887e-05;0.001501725;0.000283
190000607439;0.2;0.8;0.11;0.593;0.5;0.6;0.00025023;0.003034;8.2475e-06;0.00047455;0.000633707
60000605063;0.2;0.6;0.55;0.169;0.5;0.6;0.00554;0.028218;1.96329e-05;0.051322777;0.000616076
120000620520;0.4;0.5;0.9;0.601;0.5;0.7;0.00154265;9.6e-05;0.0016069271;0.01500149;0.0
70000629596;0.4;0.8;0.27;0.922;0.4;0.6;6.972e-05;3.9e-05;0.0001787692;0.00035;0.0
170000614170;0.4;0.8;0.22;0.111;0.5;0.7;0.00416;0.014397;2.8894899999999997e-05;0.04158257;0.001089584
10000624307;0.2;0.7;0.45;0.999;0.5;0.7;3.597e-05;4.1e-05;8.77317e-05;0.0001;0.00015
10000608368;0.4;0.8;0.13;0.266;0.5;0.7;0.0005304;0.000468;0.0001133333;0.0035983000000000005;0.0
10000608380;0.2;0.6;0.13;0.999;0.5;0.7;0.0120123;0.000216;0.00556125;0.00012009999999999998;0.0
70000622467;0.2;0.8;0.33;0.169;0.4;0.6;0.0015;0.009087;1.65071e-05;0.007686204;0.001335
190000626410;0.2;0.6;0.1;0.999;0.5;0.6;0.009971;0.000461;0.0021629067000000003;0.0;0.0
250000604933;0.4;0.8;0.77;0.265;0.5;0.7;0.00027798;0.000158;0.00017593669999999999;0.002334;1.9084000000000002e-05
10000603899;0.2;0.8;0.35;0.297;0.5;0.7;8.619e-05;0.000805;1.07068e-05;0.0004980000000000001;0.00026
190000624698;0.2;0.6;0.44;0.999;0.5;0.7;0.0;0.000855;0.0;0.0;0.0
30000602642;0.2;0.8;0.22;0.296;0.5;0.7;0.000172;0.000421;4.08551e-05;0.0009;0.0
40000608884;0.2;0.8;0.25;0.297;0.5;0.7;4.724e-05;0.000157;3.00892e-05;0.0;0.0
170000629020;0.4;0.8;0.9;0.999;0.5;0.7;0.002;3.7e-05;0.0054054054;0.01227887;0.0
20000616777;0.4;0.8;0.4;0.297;0.5;0.7;0.0005882;0.001387;4.2408100000000005e-05;0.00500005;3.5e-05
160000621780;0.2;0.8;0.77;0.999;0.5;0.6;0.01235047;0.067125;1.83992e-05;0.12405050000000001;0.018357655
210000612002;0.4;0.8;0.51;0.298;0.5;0.7;2.212e-05;0.00026;8.5077e-06;0.0;0.0
190000606085;0.4;0.6;0.31;0.999;0.5;0.6;3.2e-05;0.000119;2.68908e-05;0.0003;0.0
190000602112;0.2;0.8;0.5;0.297;0.5;0.6;6.181e-05;0.000589;1.04941e-05;0.000302951;0.0
270000627391;0.2;0.8;0.27;0.101;0.5;0.7;8.27e-05;0.000388;2.13144e-05;0.0010279999999999998;0.00577
250000629661;0.2;0.7;0.28;0.411;0.4;0.7;3.751e-05;4.3e-05;8.72326e-05;0.0;0.0
10000600121;0.2;0.6;0.5;0.999;0.5;0.7;0.00040582;0.000375;0.00010821870000000001;0.00276132;0.0
60000611817;0.4;0.8;0.27;0.303;0.5;0.7;5.015e-05;1e-06;0.005015;0.000501466;0.0
90000615125;0.2;0.6;0.14;0.216;0.5;0.7;0.00013615;0.0004;3.40375e-05;0.001199;0.0002211
250000608520;0.4;0.8;0.31;0.298;0.5;0.7;4e-05;0.000437;9.153300000000001e-06;0.00039837;0.000110192
160000619665;0.4;0.7;0.1;0.931;0.5;0.7;0.00026383;0.0001;0.00026383;0.0023;0.0
120000605514;0.4;0.6;0.43;0.923;0.4;0.7;4.828e-05;0.000144;3.35278e-05;0.00025;0.0
50000627548;0.4;0.8;0.27;0.266;0.5;0.7;0.001;4.2e-05;0.0023809524;0.009995;0.0
170000614173;0.2;0.6;0.22;0.278;0.5;0.7;0.0006731;0.003916;1.71885e-05;0.005515;0.0
60000612052;0.2;0.7;0.43;0.297;0.5;0.7;7.6e-05;0.000206;3.68932e-05;0.00059932;0.0
190000624695;0.2;0.6;0.44;0.999;0.5;0.7;2e-05;0.000601;3.3277999999999997e-06;0.0;0.0
260000601820;0.2;0.3;0.18;0.999;0.5;0.7;1.69e-05;8.4e-05;2.0119e-05;0.0;0.0
40000608869;0.4;0.7;0.55;0.292;0.5;0.7;0.00690009;0.004222;0.00016343180000000002;0.068307945;0.00031574099999999997
190000619305;0.4;0.8;0.2;0.132;0.5;0.7;0.00055098;0.001405;3.9215700000000005e-05;0.00520036;1.7e-05
250000618494;0.4;0.8;0.44;0.23;0.4;0.6;0.00018033;0.000156;0.00011559620000000001;0.0;0.0
250000604072;0.2;0.8;0.15;0.257;0.5;0.7;0.00092156;0.001911;4.8224e-05;0.0083205;0.0028425
240000627264;0.4;0.4;0.11;0.145;0.5;0.7;0.00124618;0.000525;0.00023736759999999998;0.010048235;0.000281
10000600132;0.2;0.6;0.43;0.131;0.5;0.7;0.00108624;0.00357;3.0426900000000002e-05;0.00825;0.0009025
90000620644;0.4;0.6;0.51;0.999;0.5;0.7;0.0;8.1e-05;0.0;0.0;8e-05
60000605056;0.4;0.6;0.2;0.257;0.5;0.6;0.013125;0.017847;7.354180000000001e-05;0.130207645;0.0002
110000621664;0.4;0.8;0.44;0.131;0.5;0.6;0.0012602;0.00243;5.18601e-05;0.012145506;0.0
260000623609;0.4;0.8;0.15;0.581;0.5;0.7;0.00485256;0.000186;0.0026089032;0.04692319599999999;5e-06
80000625724;0.4;0.8;0.5;0.131;0.4;0.7;0.00016275;0.001756;9.2682e-06;0.001557524;0.00022518900000000002
250000606290;0.4;0.8;0.1;0.923;0.5;0.6;0.00065011;0.0005;0.000130022;0.004999556;0.0
80000620187;0.4;0.8;0.43;0.265;0.5;0.6;0.00043608;0.000611;7.13715e-05;0.004;0.00026
220000629946;0.4;0.8;0.12;0.999;0.5;0.7;4e-05;9.2e-05;4.34783e-05;0.00015;0.0
100000624123;0.2;0.8;0.33;0.921;0.5;0.7;1.55e-05;0.002213;7.004000000000001e-07;0.0001;0.0
100000614349;0.2;0.6;0.27;0.999;0.4;0.7;4.748e-05;3.5e-05;0.0001356571;0.00037479099999999997;0.0
180000612495;0.2;0.8;0.18;0.999;0.4;0.6;3.795e-05;0.000498;7.620499999999999e-06;0.0;0.000127
110000622436;0.2;0.8;0.15;0.277;0.5;0.6;0.01946075;0.044135;4.40937e-05;0.206528323;9.3198e-05
130000627099;0.4;0.4;0.4;0.604;0.5;0.7;0.0005;0.000755;6.622520000000001e-05;0.005;0.003313
90000615113;0.2;0.8;0.55;0.931;0.5;0.7;0.000204;0.000462;4.41558e-05;0.0017706;2e-05
90000618693;0.4;0.8;0.44;0.131;0.5;0.7;6.79e-05;0.000312;2.17628e-05;0.0006;0.000509106
260000616164;0.4;0.6;0.33;0.581;0.5;0.7;1.3e-05;3e-06;0.00043333330000000004;0.0;0.0
10000629192;0.4;0.6;0.25;0.233;0.5;0.7;0.00280124;6e-06;0.0466873333;0.024015922999999998;0.0
250000609897;0.2;0.4;0.54;0.162;0.4;0.6;0.0001698;0.000362;4.6906099999999995e-05;0.001548065;0.0
